id;siteId;assessmentCriteriaId;logDate;oldScore;newScore;oldRecommendationDescription;newRecommendationDescription;oldRecommendationStatusId;newRecommendationStatusId;oldNotes;newNotes;createDate;createdBy;updateDate;updatedBy
1110;80;51;12:35.0;1;1;Replace plant core with appropriate switch model for critical site;Replace plant core with appropriate switch model for critical site;3;2;Existing plant core is L2 switch which is not recommended for critical site.;Existing plant core is L2 switch which is not recommended for critical site.;42:44.6;;11:59.5;ALEX_ABREU@CRGL-THIRDPARTY.COM
1111;80;52;13:22.8;3;1;;Replace plant core with appropriate L3 stack and add hardware redundancy at the L2 level;6;2;Cargill standard plant segmentation site.;Cargill standard plant segmentation site.;43:23.6;;43:23.6;ALEX ABREU
1112;80;50;15:27.5;3;2;;Review the need for local wireless controllers as this is a critical site;5;2;P-765034 - O&S - St.Nazaire - WiFi signal strength assessment and WAP reinforcement - this project has recently taken care of deploying Cargill standard topology of central flex connect.;P-765034 - O&S - St.Nazaire - WiFi signal strength assessment and WAP reinforcement - this project has recently taken care of deploying Cargill standard topology of central flex connect.;58:51.3;;59:02.5;ALEX ABREU
1113;19;46;30:04.2;3;2;;;6;6;Devices are compliant, but 2960X model is in twilight status for tier 2;Devices are currently compliant, but Cisco 2960X model is in twilight status for critical site.  All 24 L2 switches will need to be replaced soon.;;;57:51.9;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1114;123;46;21:16.6;1;1;Documentation shows some unmanaged switches on the admin and plant networks;LAN Assessment, eliminate unsupported infra;2;2;;Most of the managed LAN devices are compliant but they are 2960X models which are going EOL soon.  However our network documentation shows a few unmanaged switches on the admin LAN.;14:45.7;;14:45.7;ALEX ABREU
1115;123;52;26:59.8;3;2;;Build redundancy into plant core;2;2;;Standard plant segementartion solution is deployed but  plant core is a single switch (SPoF);04:31.8;;04:31.8;ALEX ABREU
1116;123;50;27:40.1;3;2;;;2;2;;some WAPs connected to single L2 switches, some WAPs EOL.;18:40.0;;18:40.0;ALEX ABREU
1117;14;50;25:50.8;2;2;;Deploy WLC solution, improve HA to switches hosting multiple WAPs;2;2;;;;;;
1118;16;46;27:12.0;1;1;Infra improvement project in progress -P-419705;Infra improvement project in progress -P-419705;2;3;;Project still ongoing;;;;
1119;46;50;05:53.4;2;2;;Where multiple WAPs are connecting to single switch this should have hardware redundancy and WAPs spread across the switches;2;2;WAPs compliant but will not support wifi6;WAPs compliant but will not support wifi6;10:05.2;;10:05.2;Nadelin Georgiev
1120;103;47;22:53.6;1;1;LAN redesign;Admin & privilege network hardware single point of failures and some fibre single point of failures;2;2;The LAN design is old and has many daisy chained switches, which is a risk for business continuity.;Review of the design to be sure future needs are met;46:27.2;;46:27.2;CHRIS SOUTHERN
1121;103;51;30:50.7;2;1;Plant LAN assessment/redesign;Firewall and Plant core are not appropriate hardware for Tier 1;2;2;Standard plant segmentation solution is deployed, but without redundant device;Review hardware for tier 1.Standard plant segmentation solution is deployed, but without redundant device;48:42.5;;48:42.5;CHRIS SOUTHERN
1122;72;51;04:33.0;3;3;;;2;2;Fully supported, standard plant segmentation solution has been deployed;Hardware is currently compliantFully supported, standard plant segmentation solution has been deployed;01:20.7;;30:10.1;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1123;72;52;05:35.4;2;1;LAN Assessment;Plant L2 hardware & fibre single point of failure;2;2;Standard plant segmentation is deployed but is connected to only one core switch stack.  If that stack fails the plant will be down.;Standard plant segmentation is deployed but is connected to only one core switch stack.  If that stack fails the plant will be down.;04:30.3;;04:30.3;CHRIS SOUTHERN
1124;72;45;07:56.3;2;1;LAN assessment and redesign;Critical/tier 1 site should have MPLS plus dual ISP circuits;2;2;The site has dual MPLS 20mb, but the routers are only connected to one core switch stack;The site has dual MPLS 20mb, but the routers are only connected to one core switch stack;58:10.0;;58:10.0;CHRIS SOUTHERN
1125;97;46;32:17.7;1;2;Full LAN Redesign;Replace end of life devices;2;3;Many LAN devices are end of support and approaching end of support;Existing project P-826602 continues to replace devices and is still ongoing;27:07.2;;27:07.2;CHRIS SOUTHERN
1126;97;47;33:24.1;1;2;Full LAN and Cabling redesign;Consider admin hardware redundancy;2;2;Many single points of failure, fibre cabling is very old and unstable, L2 switches daisy chained.;P-826602 continues to remove the below issues raised.Many single points of failure, fibre cabling is very old and unstable, L2 switches daisy chained.;28:08.1;;28:08.1;CHRIS SOUTHERN
1127;97;52;41:26.5;1;1;Full LAN and cabling redesign;Full LAN and cabling redesign;2;3;Plant segmentation is deployed, but with only a single firewall.  This is a single point of failure for the plant network.  The plant network has many daisy chained switches.;P-826602 is currently resolving these issues but site should consider hardware for added redundancy.Plant segmentation is deployed, but with only a single firewall.  This is a single point of failure for the plant network.  The plant network has many daisy chained switches.;32:38.7;;32:38.7;CHRIS SOUTHERN
1128;97;45;43:26.7;2;3;SDWAN Program will replace WAN infra in 2021 Also highly recommended full LAN and cabling redesign;;2;6;WAN infra currently has some redundancy, but the L3 switch is a single switch.;SD WAN standard design delivered.WAN infra currently has some redundancy, but the L3 switch is a single switch.;36:44.4;;36:44.4;CHRIS SOUTHERN
1129;77;45;30:40.5;3;3;;;6;6;SDWAN solution is deployed;SDWAN solution is deployed;14:39.0;;17:43.2;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1130;77;43;30:50.4;3;3;;;6;6;SDWAN devices are deployed;SDWAN devices are deployed;14:10.5;;18:07.5;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1131;77;49;32:27.7;2;2;lifecycle;lifecycle is in progress;2;3;WLC and many WAPs approaching end of hardware support;WLC and many WAPs approaching end of hardware support;32:35.6;;32:35.6;CHRIS SOUTHERN
1132;17;45;51:59.6;3;1;;Hardware is inappropriate for Tier 1 and there is a need for additional ISP;6;2;;;;;;
1133;97;49;45:07.2;1;1;lifecycle wireless access points;lifecycle wireless access points;2;3;Some wireless access points in the inventory that are totally end of life.;Some wireless access points in the inventory that are totally end of life.;38:20.0;;38:20.0;CHRIS SOUTHERN
1134;97;50;45:21.8;1;1;lifecycle WAPs;lifecycle WAPs;2;3;WAPs are using standard remote flex connect solution, but some WAPs are too old and do not support that standard.;WAPs are using standard remote flex connect solution, but some WAPs are too old and do not support that standard.;39:06.0;;39:06.0;CHRIS SOUTHERN
1135;21;46;58:03.9;3;2;;;6;2;LAN devices are compliant, but 2960X model is going to twilight status for tier 1 locations;LAN devices are fully supported, but 2960X model is going to twilight status for critical sites.;;;15:20.2;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1136;21;51;01:27.7;3;3;Redundancy for plant FW;;6;6;Standard plant firewalls deployed in HA configuration;Standard plant firewall and LAN devices deployed, but 2960X are in twilight status.;;;16:27.1;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1137;21;52;01:39.9;3;3;;;6;6;Standard plant segmentation is deployed with full HA on firewalls and plant core switches;Standard plant segmentation is deployed with full HA on firewalls and plant core switches;;;16:52.0;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1138;123;51;22:22.2;3;1;;LAN assessment, eliminate unsupported infra;2;2;Firewalls are in twilight status but still within life cycle.;Standard firewalls are deployed, most of the managed LAN devices are compliant but they are 2960X models which are going EOL soon.  However our network documentation shows a few unmanaged switches on the plant LAN.;04:25.0;;04:25.0;ALEX ABREU
1139;123;47;22:33.0;2;2;Remove some remaining daisy chains and site would gain redundancy if the core admin Layer 3 can be redesigned (if physical site environment allows it).;Remove some remaining daisy chains and site would gain redundancy if the core admin Layer 3 can be redesigned (if physical site environment allows it).;2;2;Overall in good state but further improvements can be made.;Overall in good state but further improvements can be made.;15:16.1;;21:22.1;ALEX ABREU
1140;123;47;26:10.2;2;2;Remove some remaining daisy chains and site would gain redundancy if the core admin Layer 3 can be redesigned (if physical site environment allows it).;Remove some remaining daisy chains and site would gain redundancy if the core admin Layer 3 can be redesigned (if physical site environment allows it).;2;2;Overall in good state but further improvements can be made.;Admin core switch is single stack, generally in reasonable state but many opportunities for improving redundancy;15:16.1;;22:33.0;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1141;123;52;27:10.0;2;2;Build redundancy into plant core;Build redundancy into plant core;2;2;Standard plant segementartion solution is deployed but  plant core is a single switch (SPoF);Standard plant segementation solution is deployed but  plant core is a single switch (SPoF);04:31.8;;26:59.8;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1142;123;52;42:12.7;2;2;Build redundancy into plant core;Build redundancy into plant core and L2 LAN;2;2;Standard plant segementation solution is deployed but  plant core is a single switch (SPoF);Standard plant segmentation solution is deployed but  plant core is a single switch (SPoF), L2 plant switches are single switches with single uplink;04:31.8;;27:10.0;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1143;101;44;29:29.3;3;3;;;6;6;Primary WAN has appropriate capacity;WAN solution has appropriate network capacity;09:53.7;;09:53.7;CHRIS SOUTHERN
1144;101;45;30:12.5;3;3;;;6;6;Standard SDWAN devices are deployed;Standard SDWAN solution is deployed;15:42.4;;29:54.2;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1145;101;43;30:26.8;2;3;Routers will be replaced during SDWAN migration program;;3;6;Cisco routers are approaching end of life;Standard SDWAN devices are deployed;14:58.2;;14:58.2;CHRIS SOUTHERN
1146;1;92;37:45.8;;3;add enough light in server;add enough light in server;2;2;;;37:29.6;;37:29.6;HUZAIFA_SUNASARA@CRGL-THIRDPARTY.COM
1147;36;47;31:48.3;2;2;Consider adding redundancy to critical L2 switches;Consider adding redundancy to critical L2 switches;2;2;LAN has some HA built within the core switches but many L2 switches are single devices;LAN has some HA, but admin core switch is a single stacked switch. plus many L2 switches are single devices;;;35:32.5;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1148;36;46;32:08.5;3;2;;;6;2;LAN devices are compliant;LAN devices are compliant but 3850 model is going towards EOS;;;34:42.4;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1149;36;51;33:47.8;3;2;;;6;2;Plant segmentation solution is deployed;Plant segmentation solution is deployed, but 3850 model is going towards EOS;;;;
1150;36;52;36:05.8;3;2;;;6;2; ;Standard plant segmentation solution is deployed but some LAN switches are single units.  there is an unmanaged plant LAN that is not visible to Global IT.;;;;
1151;83;46;38:18.0;2;2;;;2;3;Most LAN devices are compliant, but some will need to be replaced in the next FY;Admin core switches are in process of being replaced. Most LAN devices are compliant, but some will need to be replaced in the next FY;01:55.0;;01:55.0;CHRIS SOUTHERN
1152;83;47;38:54.5;2;3;;;2;6;LAN has some L2 level redundancy but some daisy chains are found in the Plant LAN, this is non standard and it decreases redundancy.;Admin LAN is standard has appropriate redundancy;02:35.9;;02:35.9;CHRIS SOUTHERN
1153;83;51;39:02.9;3;3;;;6;6;Standard plant segmentation solution is deployed, hardware is fully supported;Standard plant segmentation solution is deployed, hardware is fully supported;03:12.9;;03:12.9;CHRIS SOUTHERN
1154;83;47;40:01.7;3;2;;;6;2;Admin LAN is standard has appropriate redundancy;Admin LAN is standard has appropriate redundancy, some improvements can be made because some L2 switches are single devices with single uplinks;02:35.9;;38:54.5;CHRIS_SOUTHERN@CRGL-THIRDPARTY.COM
1155;83;52;40:50.1;3;2;;;6;2;plant segmentation solution is deployed with full level of redundancy, with dual firewalls and dual plant core switchesStandard guest wifi solution is deployed with current Meraki hardware.;plant segmentation solution is deployed with full level of redundancy, with dual firewalls and dual plant core switchesPlant Core and LAN has appropriate HA, but one daisy chain switch found in plant.;03:52.8;;05:28.5;CHRIS SOUTHERN
1156;83;50;41:28.1;3;2;;;6;2;Wireless infra has recent design from the project P-220212 Wi-Fi Refresh - Kiszkowo, Poland;Wireless infra has recent design from the project P-220212 Wi-Fi Refresh - Kiszkowo, Poland, however some WAPs are connected to single L2 switch;08:55.0;;08:55.0;CHRIS SOUTHERN
1157;77;51;22:22.1;1;3;Plant Segmentation in design phase;Plant Segmentation in design phase;2;6;No firewall / plant segmentation solution;Plant segmentation was deployed by  P-793427 EMEA Plant Segmentation April 2022 - devices are compliant;20:26.5;;30:22.0;CHRIS SOUTHERN
1158;77;52;23:32.9;1;1;Plant Segmentation in design phase;Implement redundancy for plant LAN;2;2;Plant and 'Repete' networks are not segmented, there is no plant segmentation solution;Plant segmentation was deployed by  P-793427 EMEA Plant Segmentation April 2022 - however, there is a single firewall, single plant core and single up links to all L2 plant switches;21:17.2;;30:28.2;CHRIS SOUTHERN
1159;77;46;26:35.8;2;2;lifecycle;lifecycle;2;2;Most LAN devices are fully supported models but there are some that are end of support status.;Most LAN devices are fully supported models but some are approaching end of support status.;18:45.2;;18:45.2;CHRIS SOUTHERN
